County,Day,Deaths,Age 0-19,Age 20-39,Age 40-59,Age 60-79,Age 80+,Positive UnkAge,dtm_updated
Grant County,2020-03-31,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grant County,2020-04-01,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grant County,2020-04-02,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grant County,2020-04-03,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grant County,2020-04-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grant County,2020-04-05,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grant County,2020-04-06,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grant County,2020-04-07,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grant County,2020-04-08,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grant County,2020-04-09,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grant County,2020-04-10,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grant County,2020-04-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-01,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-02,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-03,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-05,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-06,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-07,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-08,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-09,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-10,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-12,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-13,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-14,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-15,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-16,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-17,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-18,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-19,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-20,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-21,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-22,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-23,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-24,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-25,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-26,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-27,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-28,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-02-29,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-01,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-02,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-03,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-05,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-06,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-07,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-08,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-09,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-10,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-12,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-13,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-14,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-15,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-16,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-17,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-18,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-19,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-20,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-21,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-22,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-23,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-24,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-25,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-26,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-27,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-28,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-29,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-30,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-03-31,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-04-01,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-04-02,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-04-03,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-04-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-04-05,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-04-06,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-04-07,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-04-08,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-04-09,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-04-10,0,0,0,0,0,0,0,2020/04/12 13:33:31
Grays Harbor County,2020-04-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-01,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-02,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-03,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-05,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-06,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-07,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-08,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-09,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-10,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-12,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-13,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-14,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-15,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-16,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-17,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-18,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-19,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-20,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-21,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-22,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-23,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-24,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-25,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-26,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-27,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-28,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-02-29,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-01,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-02,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-03,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-05,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-06,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-07,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-08,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-09,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-10,1,0,0,0,0,1,0,2020/04/12 13:33:31
Island County,2020-03-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-12,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-13,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-14,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-15,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-16,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-17,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-18,2,0,0,0,0,2,0,2020/04/12 13:33:31
Island County,2020-03-19,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-20,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-21,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-22,2,0,0,0,1,1,0,2020/04/12 13:33:31
Island County,2020-03-23,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-24,2,0,0,0,1,1,0,2020/04/12 13:33:31
Island County,2020-03-25,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-26,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-27,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-28,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-29,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-30,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-03-31,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-04-01,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-04-02,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-04-03,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-04-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-04-05,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-04-06,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-04-07,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-04-08,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-04-09,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-04-10,0,0,0,0,0,0,0,2020/04/12 13:33:31
Island County,2020-04-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-01,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-02,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-03,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-05,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-06,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-07,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-08,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-09,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-10,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-12,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-13,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-14,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-15,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-16,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-17,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-18,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-19,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-20,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-21,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-22,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-23,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-24,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-25,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-26,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-27,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-28,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-02-29,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-01,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-02,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-03,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-05,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-06,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-07,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-08,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-09,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-10,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-12,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-13,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-14,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-15,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-16,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-17,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-18,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-19,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-20,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-21,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-22,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-23,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-24,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-25,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-26,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-27,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-28,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-29,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-30,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-03-31,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-01,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-02,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-03,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-05,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-06,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-07,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-08,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-09,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-10,0,0,0,0,0,0,0,2020/04/12 13:33:31
Jefferson County,2020-04-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-01,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-02,1,0,0,0,1,0,0,2020/04/12 13:33:31
King County,2020-02-03,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-05,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-06,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-07,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-08,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-09,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-10,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-12,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-13,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-14,1,0,0,1,0,0,0,2020/04/12 13:33:31
King County,2020-02-15,0,0,0,0,0,0,0,2020/04/12 13:33:31
King County,2020-02-16,1,0,0,0,1,0,0,2020/04/12 13:33:31
King County,2020-02-17,1,0,0,0,1,0,0,2020/04/12 13:33:31
King County,2020-02-18,1,0,0,0,1,0,0,2020/04/12 13:33:31
King County,2020-02-19,2,0,0,0,2,0,0,2020/04/12 13:33:31
King County,2020-02-20,1,0,0,0,0,1,0,2020/04/12 13:33:31
King County,2020-02-21,1,0,0,0,0,1,0,2020/04/12 13:33:31
King County,2020-02-22,1,0,0,0,1,0,0,2020/04/12 13:33:31
King County,2020-02-23,4,0,0,2,1,1,0,2020/04/12 13:33:31
King County,2020-02-24,3,0,0,0,3,0,0,2020/04/12 13:33:31
King County,2020-02-25,2,0,0,0,1,1,0,2020/04/12 13:33:31
King County,2020-02-26,7,0,0,0,3,4,0,2020/04/12 13:33:31
King County,2020-02-27,2,0,0,0,1,1,0,2020/04/12 13:33:31
King County,2020-02-28,4,0,0,0,0,4,0,2020/04/12 13:33:31
King County,2020-02-29,3,0,0,0,2,1,0,2020/04/12 13:33:31
King County,2020-03-01,2,0,0,0,1,1,0,2020/04/12 13:33:31
King County,2020-03-02,4,0,0,0,2,2,0,2020/04/12 13:33:31
King County,2020-03-03,8,0,0,1,4,3,0,2020/04/12 13:33:31
King County,2020-03-04,6,0,0,0,3,3,0,2020/04/12 13:33:31
King County,2020-03-05,5,0,0,0,3,2,0,2020/04/12 13:33:31
King County,2020-03-06,4,0,0,1,1,2,0,2020/04/12 13:33:31
King County,2020-03-07,2,0,0,0,1,1,0,2020/04/12 13:33:31
King County,2020-03-08,8,0,0,0,4,4,0,2020/04/12 13:33:31
King County,2020-03-09,8,0,0,1,1,6,0,2020/04/12 13:33:31
King County,2020-03-10,3,0,0,0,1,2,0,2020/04/12 13:33:31
King County,2020-03-11,8,0,0,0,2,6,0,2020/04/12 13:33:31
King County,2020-03-12,7,0,0,1,3,3,0,2020/04/12 13:33:31
King County,2020-03-13,6,0,0,0,2,4,0,2020/04/12 13:33:31
King County,2020-03-14,14,0,0,1,7,6,0,2020/04/12 13:33:31
King County,2020-03-15,7,0,0,0,4,3,0,2020/04/12 13:33:31
King County,2020-03-16,6,0,0,0,2,4,0,2020/04/12 13:33:31
King County,2020-03-17,7,0,0,0,3,4,0,2020/04/12 13:33:31
King County,2020-03-18,7,0,1,0,3,3,0,2020/04/12 13:33:31
King County,2020-03-19,12,0,0,1,5,6,0,2020/04/12 13:33:31
King County,2020-03-20,6,0,0,1,2,3,0,2020/04/12 13:33:31
King County,2020-03-21,6,0,0,0,4,2,0,2020/04/12 13:33:31
King County,2020-03-22,9,0,0,1,3,5,0,2020/04/12 13:33:31
King County,2020-03-23,6,0,0,0,3,3,0,2020/04/12 13:33:31
King County,2020-03-24,6,0,0,0,1,5,0,2020/04/12 13:33:31
King County,2020-03-25,12,0,0,0,1,11,0,2020/04/12 13:33:31
King County,2020-03-26,11,0,0,1,4,6,0,2020/04/12 13:33:31
King County,2020-03-27,12,0,0,0,4,8,0,2020/04/12 13:33:31
King County,2020-03-28,10,0,0,3,0,7,0,2020/04/12 13:33:31
King County,2020-03-29,2,0,0,0,1,1,0,2020/04/12 13:33:31
King County,2020-03-30,7,0,0,1,3,3,0,2020/04/12 13:33:31
King County,2020-03-31,14,0,0,1,4,9,0,2020/04/12 13:33:31
King County,2020-04-01,2,0,0,1,1,0,0,2020/04/12 13:33:31
King County,2020-04-02,6,0,0,1,1,4,0,2020/04/12 13:33:31
King County,2020-04-03,4,0,0,0,2,2,0,2020/04/12 13:33:31
King County,2020-04-04,4,0,0,0,1,3,0,2020/04/12 13:33:31
King County,2020-04-05,2,0,0,0,0,2,0,2020/04/12 13:33:31
King County,2020-04-06,1,0,0,0,0,1,0,2020/04/12 13:33:31
King County,2020-04-07,2,0,0,0,0,2,0,2020/04/12 13:33:31
King County,2020-04-08,6,0,0,0,2,4,0,2020/04/12 13:33:31
King County,2020-04-09,3,0,0,0,1,2,0,2020/04/12 13:33:31
King County,2020-04-10,2,0,0,1,0,1,0,2020/04/12 13:33:31
King County,2020-04-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-01,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-02,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-03,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-05,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-06,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-07,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-08,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-09,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-10,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-12,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-13,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-14,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-15,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-16,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-17,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-18,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-19,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-20,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-21,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-22,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-23,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-24,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-25,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-26,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-27,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-28,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-02-29,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-01,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-02,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-03,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-04,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-05,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-06,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-07,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-08,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-09,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-10,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-11,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-12,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-13,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-14,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-15,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-16,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-17,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-18,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-19,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-20,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-21,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-22,1,0,0,0,0,1,0,2020/04/12 13:33:31
Kitsap County,2020-03-23,0,0,0,0,0,0,0,2020/04/12 13:33:31
Kitsap County,2020-03-24,0,0,0,0,0,0,0,2020/04/12 13:33:31
